,static_id,model,persona,score
1659,IFBench_159,qwen3-0-6b,base,0
1660,IFBench_160,qwen3-0-6b,base,0
1661,IFBench_161,qwen3-0-6b,base,0
1662,IFBench_162,qwen3-0-6b,base,0
1663,IFBench_163,qwen3-0-6b,base,0
1664,IFBench_164,qwen3-0-6b,base,0
1665,IFBench_165,qwen3-0-6b,base,0
1666,IFBench_166,qwen3-0-6b,base,0
1667,IFBench_167,qwen3-0-6b,base,0
1668,IFBench_168,qwen3-0-6b,base,0
1669,IFBench_169,qwen3-0-6b,base,0
1670,IFBench_170,qwen3-0-6b,base,0
1671,IFBench_171,qwen3-0-6b,base,0
1672,IFBench_172,qwen3-0-6b,base,0
1673,IFBench_173,qwen3-0-6b,base,0
1674,IFBench_174,qwen3-0-6b,base,1
1675,IFBench_175,qwen3-0-6b,base,0
1676,IFBench_176,qwen3-0-6b,base,0
1677,IFBench_177,qwen3-0-6b,base,1
1678,IFBench_178,qwen3-0-6b,base,0
1679,IFBench_179,qwen3-0-6b,base,0
1680,IFBench_180,qwen3-0-6b,base,0
1681,IFBench_181,qwen3-0-6b,base,0
1682,IFBench_182,qwen3-0-6b,base,0
1683,IFBench_183,qwen3-0-6b,base,0
1684,IFBench_184,qwen3-0-6b,base,0
1685,IFBench_185,qwen3-0-6b,base,0
1686,IFBench_186,qwen3-0-6b,base,0
1687,IFBench_187,qwen3-0-6b,base,0
1688,IFBench_188,qwen3-0-6b,base,0
1689,IFBench_189,qwen3-0-6b,base,0
1690,IFBench_190,qwen3-0-6b,base,0
1691,IFBench_191,qwen3-0-6b,base,0
1692,IFBench_192,qwen3-0-6b,base,0
1693,IFBench_193,qwen3-0-6b,base,0
1694,IFBench_194,qwen3-0-6b,base,0
1695,IFBench_195,qwen3-0-6b,base,0
1696,IFBench_196,qwen3-0-6b,base,0
1697,IFBench_197,qwen3-0-6b,base,0
1698,IFBench_198,qwen3-0-6b,base,0
1699,IFBench_199,qwen3-0-6b,base,0
1700,IFBench_200,qwen3-0-6b,base,0
1701,IFBench_201,qwen3-0-6b,base,0
1702,IFBench_202,qwen3-0-6b,base,0
1703,IFBench_203,qwen3-0-6b,base,0
1704,IFBench_204,qwen3-0-6b,base,0
1705,IFBench_205,qwen3-0-6b,base,0
1706,IFBench_206,qwen3-0-6b,base,0
1707,IFBench_207,qwen3-0-6b,base,0
1708,IFBench_208,qwen3-0-6b,base,0
1709,IFBench_209,qwen3-0-6b,base,0
1710,IFBench_210,qwen3-0-6b,base,0
1711,IFBench_211,qwen3-0-6b,base,0
1712,IFBench_212,qwen3-0-6b,base,0
1713,IFBench_213,qwen3-0-6b,base,0
1714,IFBench_214,qwen3-0-6b,base,0
1715,IFBench_215,qwen3-0-6b,base,0
1716,IFBench_216,qwen3-0-6b,base,0
1717,IFBench_217,qwen3-0-6b,base,0
1718,IFBench_218,qwen3-0-6b,base,0
1719,IFBench_219,qwen3-0-6b,base,0
1720,IFBench_220,qwen3-0-6b,base,0
1721,IFBench_221,qwen3-0-6b,base,0
1722,IFBench_222,qwen3-0-6b,base,0
1723,IFBench_223,qwen3-0-6b,base,0
1724,IFBench_224,qwen3-0-6b,base,0
1725,IFBench_225,qwen3-0-6b,base,0
1726,IFBench_226,qwen3-0-6b,base,0
1727,IFBench_227,qwen3-0-6b,base,0
1728,IFBench_228,qwen3-0-6b,base,0
1729,IFBench_229,qwen3-0-6b,base,0
1730,IFBench_230,qwen3-0-6b,base,0
1731,IFBench_231,qwen3-0-6b,base,0
1732,IFBench_232,qwen3-0-6b,base,0
1733,IFBench_233,qwen3-0-6b,base,0
1734,IFBench_234,qwen3-0-6b,base,0
1735,IFBench_235,qwen3-0-6b,base,0
1736,IFBench_236,qwen3-0-6b,base,0
1737,IFBench_237,qwen3-0-6b,base,0
1738,IFBench_238,qwen3-0-6b,base,0
1739,IFBench_239,qwen3-0-6b,base,0
1740,IFBench_240,qwen3-0-6b,base,0
1741,IFBench_241,qwen3-0-6b,base,0
1742,IFBench_242,qwen3-0-6b,base,0
1743,IFBench_243,qwen3-0-6b,base,0
1744,IFBench_244,qwen3-0-6b,base,0
1745,IFBench_245,qwen3-0-6b,base,0
1746,IFBench_246,qwen3-0-6b,base,0
1747,IFBench_247,qwen3-0-6b,base,0
1748,IFBench_248,qwen3-0-6b,base,0
1749,IFBench_249,qwen3-0-6b,base,0
1750,IFBench_250,qwen3-0-6b,base,0
1751,IFBench_251,qwen3-0-6b,base,0
1752,IFBench_252,qwen3-0-6b,base,0
1753,IFBench_253,qwen3-0-6b,base,0
1754,IFBench_254,qwen3-0-6b,base,0
1755,IFBench_255,qwen3-0-6b,base,0
1756,IFBench_256,qwen3-0-6b,base,0
1757,IFBench_257,qwen3-0-6b,base,0
1758,IFBench_258,qwen3-0-6b,base,0
1759,IFBench_259,qwen3-0-6b,base,0
1760,IFBench_260,qwen3-0-6b,base,0
1761,IFBench_261,qwen3-0-6b,base,0
1762,IFBench_262,qwen3-0-6b,base,0
1763,IFBench_263,qwen3-0-6b,base,0
1764,IFBench_264,qwen3-0-6b,base,0
1765,IFBench_265,qwen3-0-6b,base,0
1766,IFBench_266,qwen3-0-6b,base,0
1767,IFBench_267,qwen3-0-6b,base,0
1768,IFBench_268,qwen3-0-6b,base,0
1769,IFBench_269,qwen3-0-6b,base,0
1770,IFBench_270,qwen3-0-6b,base,0
1771,IFBench_271,qwen3-0-6b,base,0
1772,IFBench_272,qwen3-0-6b,base,0
1773,IFBench_273,qwen3-0-6b,base,0
1774,IFBench_274,qwen3-0-6b,base,0
1775,IFBench_275,qwen3-0-6b,base,0
1776,IFBench_276,qwen3-0-6b,base,0
1777,IFBench_277,qwen3-0-6b,base,0
1778,IFBench_278,qwen3-0-6b,base,0
1779,IFBench_279,qwen3-0-6b,base,0
1780,IFBench_280,qwen3-0-6b,base,0
1781,IFBench_281,qwen3-0-6b,base,0
1782,IFBench_282,qwen3-0-6b,base,0
1783,IFBench_283,qwen3-0-6b,base,0
1784,IFBench_284,qwen3-0-6b,base,0
1785,IFBench_285,qwen3-0-6b,base,0
1786,IFBench_286,qwen3-0-6b,base,0
1787,IFBench_287,qwen3-0-6b,base,0
1788,IFBench_288,qwen3-0-6b,base,0
1789,IFBench_289,qwen3-0-6b,base,0
1790,IFBench_290,qwen3-0-6b,base,0
1791,IFBench_291,qwen3-0-6b,base,0
1792,IFBench_292,qwen3-0-6b,base,1
1793,IFBench_293,qwen3-0-6b,base,1
1794,IFBench_294,qwen3-0-6b,base,0
1795,IFBench_295,qwen3-0-6b,base,1
1796,IFBench_296,qwen3-0-6b,base,0
1797,IFBench_297,qwen3-0-6b,base,0
1798,IFBench_298,qwen3-0-6b,base,0
1799,IFBench_299,qwen3-0-6b,base,0
1800,IFBench_0,qwen3-4b,dynamic_short,0
1801,IFBench_1,qwen3-4b,dynamic_short,0
1802,IFBench_2,qwen3-4b,dynamic_short,0
1803,IFBench_3,qwen3-4b,dynamic_short,0
1804,IFBench_4,qwen3-4b,dynamic_short,0
1805,IFBench_5,qwen3-4b,dynamic_short,1
1806,IFBench_6,qwen3-4b,dynamic_short,1
1807,IFBench_7,qwen3-4b,dynamic_short,1
1808,IFBench_8,qwen3-4b,dynamic_short,1
1809,IFBench_9,qwen3-4b,dynamic_short,1
1810,IFBench_10,qwen3-4b,dynamic_short,0
1811,IFBench_11,qwen3-4b,dynamic_short,0
1812,IFBench_12,qwen3-4b,dynamic_short,0
1813,IFBench_13,qwen3-4b,dynamic_short,0
1814,IFBench_14,qwen3-4b,dynamic_short,0
1815,IFBench_15,qwen3-4b,dynamic_short,0
1816,IFBench_16,qwen3-4b,dynamic_short,0
1817,IFBench_17,qwen3-4b,dynamic_short,0
1818,IFBench_18,qwen3-4b,dynamic_short,0
1819,IFBench_19,qwen3-4b,dynamic_short,0
1820,IFBench_20,qwen3-4b,dynamic_short,0
1821,IFBench_21,qwen3-4b,dynamic_short,0
1822,IFBench_22,qwen3-4b,dynamic_short,0
1823,IFBench_23,qwen3-4b,dynamic_short,0
1824,IFBench_24,qwen3-4b,dynamic_short,0
1825,IFBench_25,qwen3-4b,dynamic_short,1
1826,IFBench_26,qwen3-4b,dynamic_short,1
1827,IFBench_27,qwen3-4b,dynamic_short,1
1828,IFBench_28,qwen3-4b,dynamic_short,1
1829,IFBench_29,qwen3-4b,dynamic_short,0
1830,IFBench_30,qwen3-4b,dynamic_short,1
1831,IFBench_31,qwen3-4b,dynamic_short,0
1832,IFBench_32,qwen3-4b,dynamic_short,1
1833,IFBench_33,qwen3-4b,dynamic_short,1
1834,IFBench_34,qwen3-4b,dynamic_short,1
1835,IFBench_35,qwen3-4b,dynamic_short,0
1836,IFBench_36,qwen3-4b,dynamic_short,0
1837,IFBench_37,qwen3-4b,dynamic_short,1
1838,IFBench_38,qwen3-4b,dynamic_short,1
1839,IFBench_39,qwen3-4b,dynamic_short,1
1840,IFBench_40,qwen3-4b,dynamic_short,1
1841,IFBench_41,qwen3-4b,dynamic_short,0
1842,IFBench_42,qwen3-4b,dynamic_short,0
1843,IFBench_43,qwen3-4b,dynamic_short,0
1844,IFBench_44,qwen3-4b,dynamic_short,0
1845,IFBench_45,qwen3-4b,dynamic_short,0
1846,IFBench_46,qwen3-4b,dynamic_short,0
1847,IFBench_47,qwen3-4b,dynamic_short,0
1848,IFBench_48,qwen3-4b,dynamic_short,0
1849,IFBench_49,qwen3-4b,dynamic_short,0
1850,IFBench_50,qwen3-4b,dynamic_short,0
1851,IFBench_51,qwen3-4b,dynamic_short,0
1852,IFBench_52,qwen3-4b,dynamic_short,1
1853,IFBench_53,qwen3-4b,dynamic_short,1
1854,IFBench_54,qwen3-4b,dynamic_short,1
1855,IFBench_55,qwen3-4b,dynamic_short,1
1856,IFBench_56,qwen3-4b,dynamic_short,1
1857,IFBench_57,qwen3-4b,dynamic_short,1
1858,IFBench_58,qwen3-4b,dynamic_short,1
1859,IFBench_59,qwen3-4b,dynamic_short,1
1860,IFBench_60,qwen3-4b,dynamic_short,0
1861,IFBench_61,qwen3-4b,dynamic_short,0
1862,IFBench_62,qwen3-4b,dynamic_short,0
1863,IFBench_63,qwen3-4b,dynamic_short,0
1864,IFBench_64,qwen3-4b,dynamic_short,0
1865,IFBench_65,qwen3-4b,dynamic_short,0
1866,IFBench_66,qwen3-4b,dynamic_short,0
1867,IFBench_67,qwen3-4b,dynamic_short,0
1868,IFBench_68,qwen3-4b,dynamic_short,0
1869,IFBench_69,qwen3-4b,dynamic_short,0
1870,IFBench_70,qwen3-4b,dynamic_short,0
1871,IFBench_71,qwen3-4b,dynamic_short,0
1872,IFBench_72,qwen3-4b,dynamic_short,0
1873,IFBench_73,qwen3-4b,dynamic_short,0
1874,IFBench_74,qwen3-4b,dynamic_short,0
1875,IFBench_75,qwen3-4b,dynamic_short,0
1876,IFBench_76,qwen3-4b,dynamic_short,0
1877,IFBench_77,qwen3-4b,dynamic_short,0
1878,IFBench_78,qwen3-4b,dynamic_short,0
1879,IFBench_79,qwen3-4b,dynamic_short,0
1880,IFBench_80,qwen3-4b,dynamic_short,0
1881,IFBench_81,qwen3-4b,dynamic_short,0
1882,IFBench_82,qwen3-4b,dynamic_short,0
1883,IFBench_83,qwen3-4b,dynamic_short,1
1884,IFBench_84,qwen3-4b,dynamic_short,1
1885,IFBench_85,qwen3-4b,dynamic_short,0
1886,IFBench_86,qwen3-4b,dynamic_short,1
1887,IFBench_87,qwen3-4b,dynamic_short,0
1888,IFBench_88,qwen3-4b,dynamic_short,0
1889,IFBench_89,qwen3-4b,dynamic_short,0
1890,IFBench_90,qwen3-4b,dynamic_short,0
1891,IFBench_91,qwen3-4b,dynamic_short,0
1892,IFBench_92,qwen3-4b,dynamic_short,0
1893,IFBench_93,qwen3-4b,dynamic_short,0
1894,IFBench_94,qwen3-4b,dynamic_short,0
1895,IFBench_95,qwen3-4b,dynamic_short,0
1896,IFBench_96,qwen3-4b,dynamic_short,0
1897,IFBench_97,qwen3-4b,dynamic_short,0
1898,IFBench_98,qwen3-4b,dynamic_short,0
1899,IFBench_99,qwen3-4b,dynamic_short,0
1900,IFBench_100,qwen3-4b,dynamic_short,0
1901,IFBench_101,qwen3-4b,dynamic_short,0
1902,IFBench_102,qwen3-4b,dynamic_short,0
1903,IFBench_103,qwen3-4b,dynamic_short,0
1904,IFBench_104,qwen3-4b,dynamic_short,0
1905,IFBench_105,qwen3-4b,dynamic_short,0
1906,IFBench_106,qwen3-4b,dynamic_short,0
1907,IFBench_107,qwen3-4b,dynamic_short,1
1908,IFBench_108,qwen3-4b,dynamic_short,1
1909,IFBench_109,qwen3-4b,dynamic_short,1
1910,IFBench_110,qwen3-4b,dynamic_short,0
1911,IFBench_111,qwen3-4b,dynamic_short,0
1912,IFBench_112,qwen3-4b,dynamic_short,1
1913,IFBench_113,qwen3-4b,dynamic_short,1
1914,IFBench_114,qwen3-4b,dynamic_short,0
1915,IFBench_115,qwen3-4b,dynamic_short,1
1916,IFBench_116,qwen3-4b,dynamic_short,1
1917,IFBench_117,qwen3-4b,dynamic_short,0
1918,IFBench_118,qwen3-4b,dynamic_short,0
1919,IFBench_119,qwen3-4b,dynamic_short,1
1920,IFBench_120,qwen3-4b,dynamic_short,0
1921,IFBench_121,qwen3-4b,dynamic_short,0
1922,IFBench_122,qwen3-4b,dynamic_short,0
1923,IFBench_123,qwen3-4b,dynamic_short,0
1924,IFBench_124,qwen3-4b,dynamic_short,0
1925,IFBench_125,qwen3-4b,dynamic_short,0
1926,IFBench_126,qwen3-4b,dynamic_short,1
1927,IFBench_127,qwen3-4b,dynamic_short,1
1928,IFBench_128,qwen3-4b,dynamic_short,1
1929,IFBench_129,qwen3-4b,dynamic_short,1
1930,IFBench_130,qwen3-4b,dynamic_short,1
1931,IFBench_131,qwen3-4b,dynamic_short,1
1932,IFBench_132,qwen3-4b,dynamic_short,1
1933,IFBench_133,qwen3-4b,dynamic_short,0
1934,IFBench_134,qwen3-4b,dynamic_short,1
1935,IFBench_135,qwen3-4b,dynamic_short,1
1936,IFBench_136,qwen3-4b,dynamic_short,0
1937,IFBench_137,qwen3-4b,dynamic_short,0
1938,IFBench_138,qwen3-4b,dynamic_short,1
1939,IFBench_139,qwen3-4b,dynamic_short,0
1940,IFBench_140,qwen3-4b,dynamic_short,1
1941,IFBench_141,qwen3-4b,dynamic_short,0
1942,IFBench_142,qwen3-4b,dynamic_short,1
1943,IFBench_143,qwen3-4b,dynamic_short,0
1944,IFBench_144,qwen3-4b,dynamic_short,0
1945,IFBench_145,qwen3-4b,dynamic_short,0
1946,IFBench_146,qwen3-4b,dynamic_short,0
1947,IFBench_147,qwen3-4b,dynamic_short,0
1948,IFBench_148,qwen3-4b,dynamic_short,0
1949,IFBench_149,qwen3-4b,dynamic_short,0
1950,IFBench_150,qwen3-4b,dynamic_short,0
1951,IFBench_151,qwen3-4b,dynamic_short,0
1952,IFBench_152,qwen3-4b,dynamic_short,0
1953,IFBench_153,qwen3-4b,dynamic_short,0
1954,IFBench_154,qwen3-4b,dynamic_short,0
1955,IFBench_155,qwen3-4b,dynamic_short,0
1956,IFBench_156,qwen3-4b,dynamic_short,0
1957,IFBench_157,qwen3-4b,dynamic_short,0
1958,IFBench_158,qwen3-4b,dynamic_short,1
1959,IFBench_159,qwen3-4b,dynamic_short,0
1960,IFBench_160,qwen3-4b,dynamic_short,0
1961,IFBench_161,qwen3-4b,dynamic_short,0
1962,IFBench_162,qwen3-4b,dynamic_short,0
1963,IFBench_163,qwen3-4b,dynamic_short,0
1964,IFBench_164,qwen3-4b,dynamic_short,0
1965,IFBench_165,qwen3-4b,dynamic_short,0
1966,IFBench_166,qwen3-4b,dynamic_short,0
1967,IFBench_167,qwen3-4b,dynamic_short,0
1968,IFBench_168,qwen3-4b,dynamic_short,0
1969,IFBench_169,qwen3-4b,dynamic_short,0
1970,IFBench_170,qwen3-4b,dynamic_short,0
1971,IFBench_171,qwen3-4b,dynamic_short,0
1972,IFBench_172,qwen3-4b,dynamic_short,0
1973,IFBench_173,qwen3-4b,dynamic_short,0
1974,IFBench_174,qwen3-4b,dynamic_short,0
1975,IFBench_175,qwen3-4b,dynamic_short,0
1976,IFBench_176,qwen3-4b,dynamic_short,0
1977,IFBench_177,qwen3-4b,dynamic_short,1
1978,IFBench_178,qwen3-4b,dynamic_short,0
1979,IFBench_179,qwen3-4b,dynamic_short,0
1980,IFBench_180,qwen3-4b,dynamic_short,0
1981,IFBench_181,qwen3-4b,dynamic_short,0
1982,IFBench_182,qwen3-4b,dynamic_short,0
1983,IFBench_183,qwen3-4b,dynamic_short,0
1984,IFBench_184,qwen3-4b,dynamic_short,0
1985,IFBench_185,qwen3-4b,dynamic_short,0
1986,IFBench_186,qwen3-4b,dynamic_short,0
1987,IFBench_187,qwen3-4b,dynamic_short,0
1988,IFBench_188,qwen3-4b,dynamic_short,0
1989,IFBench_189,qwen3-4b,dynamic_short,0
1990,IFBench_190,qwen3-4b,dynamic_short,0
1991,IFBench_191,qwen3-4b,dynamic_short,0
1992,IFBench_192,qwen3-4b,dynamic_short,0
1993,IFBench_193,qwen3-4b,dynamic_short,0
1994,IFBench_194,qwen3-4b,dynamic_short,1
1995,IFBench_195,qwen3-4b,dynamic_short,0
1996,IFBench_196,qwen3-4b,dynamic_short,0
1997,IFBench_197,qwen3-4b,dynamic_short,0
1998,IFBench_198,qwen3-4b,dynamic_short,0
1999,IFBench_199,qwen3-4b,dynamic_short,0
2000,IFBench_200,qwen3-4b,dynamic_short,0
2001,IFBench_201,qwen3-4b,dynamic_short,0
2002,IFBench_202,qwen3-4b,dynamic_short,0
2003,IFBench_203,qwen3-4b,dynamic_short,0
2004,IFBench_204,qwen3-4b,dynamic_short,0
2005,IFBench_205,qwen3-4b,dynamic_short,0
2006,IFBench_206,qwen3-4b,dynamic_short,0
2007,IFBench_207,qwen3-4b,dynamic_short,0
2008,IFBench_208,qwen3-4b,dynamic_short,0
2009,IFBench_209,qwen3-4b,dynamic_short,0
2010,IFBench_210,qwen3-4b,dynamic_short,0
2011,IFBench_211,qwen3-4b,dynamic_short,0
2012,IFBench_212,qwen3-4b,dynamic_short,0
2013,IFBench_213,qwen3-4b,dynamic_short,0
2014,IFBench_214,qwen3-4b,dynamic_short,0
2015,IFBench_215,qwen3-4b,dynamic_short,0
2016,IFBench_216,qwen3-4b,dynamic_short,0
2017,IFBench_217,qwen3-4b,dynamic_short,0
2018,IFBench_218,qwen3-4b,dynamic_short,0
2019,IFBench_219,qwen3-4b,dynamic_short,0
2020,IFBench_220,qwen3-4b,dynamic_short,0
2021,IFBench_221,qwen3-4b,dynamic_short,0
2022,IFBench_222,qwen3-4b,dynamic_short,0
2023,IFBench_223,qwen3-4b,dynamic_short,0
2024,IFBench_224,qwen3-4b,dynamic_short,0
2025,IFBench_225,qwen3-4b,dynamic_short,0
2026,IFBench_226,qwen3-4b,dynamic_short,0
2027,IFBench_227,qwen3-4b,dynamic_short,0
2028,IFBench_228,qwen3-4b,dynamic_short,0
2029,IFBench_229,qwen3-4b,dynamic_short,0
2030,IFBench_230,qwen3-4b,dynamic_short,0
2031,IFBench_231,qwen3-4b,dynamic_short,0
2032,IFBench_232,qwen3-4b,dynamic_short,0
2033,IFBench_233,qwen3-4b,dynamic_short,0
2034,IFBench_234,qwen3-4b,dynamic_short,1
2035,IFBench_235,qwen3-4b,dynamic_short,1
2036,IFBench_236,qwen3-4b,dynamic_short,1
2037,IFBench_237,qwen3-4b,dynamic_short,1
2038,IFBench_238,qwen3-4b,dynamic_short,0
2039,IFBench_239,qwen3-4b,dynamic_short,1
2040,IFBench_240,qwen3-4b,dynamic_short,1
2041,IFBench_241,qwen3-4b,dynamic_short,0
2042,IFBench_242,qwen3-4b,dynamic_short,0
2043,IFBench_243,qwen3-4b,dynamic_short,0
2044,IFBench_244,qwen3-4b,dynamic_short,0
2045,IFBench_245,qwen3-4b,dynamic_short,0
2046,IFBench_246,qwen3-4b,dynamic_short,0
2047,IFBench_247,qwen3-4b,dynamic_short,0
2048,IFBench_248,qwen3-4b,dynamic_short,0
2049,IFBench_249,qwen3-4b,dynamic_short,0
2050,IFBench_250,qwen3-4b,dynamic_short,0
2051,IFBench_251,qwen3-4b,dynamic_short,0
2052,IFBench_252,qwen3-4b,dynamic_short,0
2053,IFBench_253,qwen3-4b,dynamic_short,0
2054,IFBench_254,qwen3-4b,dynamic_short,0
2055,IFBench_255,qwen3-4b,dynamic_short,0
2056,IFBench_256,qwen3-4b,dynamic_short,0
2057,IFBench_257,qwen3-4b,dynamic_short,0
2058,IFBench_258,qwen3-4b,dynamic_short,0
2059,IFBench_259,qwen3-4b,dynamic_short,0
2060,IFBench_260,qwen3-4b,dynamic_short,0
2061,IFBench_261,qwen3-4b,dynamic_short,0
2062,IFBench_262,qwen3-4b,dynamic_short,0
2063,IFBench_263,qwen3-4b,dynamic_short,0
2064,IFBench_264,qwen3-4b,dynamic_short,0
2065,IFBench_265,qwen3-4b,dynamic_short,0
2066,IFBench_266,qwen3-4b,dynamic_short,1
2067,IFBench_267,qwen3-4b,dynamic_short,0
2068,IFBench_268,qwen3-4b,dynamic_short,0
2069,IFBench_269,qwen3-4b,dynamic_short,0
2070,IFBench_270,qwen3-4b,dynamic_short,0
2071,IFBench_271,qwen3-4b,dynamic_short,0
2072,IFBench_272,qwen3-4b,dynamic_short,0
2073,IFBench_273,qwen3-4b,dynamic_short,0
2074,IFBench_274,qwen3-4b,dynamic_short,0
2075,IFBench_275,qwen3-4b,dynamic_short,0
2076,IFBench_276,qwen3-4b,dynamic_short,0
2077,IFBench_277,qwen3-4b,dynamic_short,0
2078,IFBench_278,qwen3-4b,dynamic_short,0
2079,IFBench_279,qwen3-4b,dynamic_short,0
2080,IFBench_280,qwen3-4b,dynamic_short,0
2081,IFBench_281,qwen3-4b,dynamic_short,0
2082,IFBench_282,qwen3-4b,dynamic_short,0
2083,IFBench_283,qwen3-4b,dynamic_short,0
2084,IFBench_284,qwen3-4b,dynamic_short,0
2085,IFBench_285,qwen3-4b,dynamic_short,0
2086,IFBench_286,qwen3-4b,dynamic_short,0
2087,IFBench_287,qwen3-4b,dynamic_short,0
2088,IFBench_288,qwen3-4b,dynamic_short,0
2089,IFBench_289,qwen3-4b,dynamic_short,0
2090,IFBench_290,qwen3-4b,dynamic_short,0
2091,IFBench_291,qwen3-4b,dynamic_short,0
2092,IFBench_292,qwen3-4b,dynamic_short,1
2093,IFBench_293,qwen3-4b,dynamic_short,1
2094,IFBench_294,qwen3-4b,dynamic_short,0
2095,IFBench_295,qwen3-4b,dynamic_short,1
2096,IFBench_296,qwen3-4b,dynamic_short,0
2097,IFBench_297,qwen3-4b,dynamic_short,0
2098,IFBench_298,qwen3-4b,dynamic_short,0
2099,IFBench_299,qwen3-4b,dynamic_short,0
2100,IFBench_0,qwen3-4b,base,0
2101,IFBench_1,qwen3-4b,base,0
2102,IFBench_2,qwen3-4b,base,0
2103,IFBench_3,qwen3-4b,base,0
2104,IFBench_4,qwen3-4b,base,0
2105,IFBench_5,qwen3-4b,base,1
2106,IFBench_6,qwen3-4b,base,1
2107,IFBench_7,qwen3-4b,base,1
2108,IFBench_8,qwen3-4b,base,1
2109,IFBench_9,qwen3-4b,base,1
2110,IFBench_10,qwen3-4b,base,0
2111,IFBench_11,qwen3-4b,base,0
2112,IFBench_12,qwen3-4b,base,0
2113,IFBench_13,qwen3-4b,base,0
2114,IFBench_14,qwen3-4b,base,0
2115,IFBench_15,qwen3-4b,base,0
2116,IFBench_16,qwen3-4b,base,0
2117,IFBench_17,qwen3-4b,base,0
2118,IFBench_18,qwen3-4b,base,0
2119,IFBench_19,qwen3-4b,base,0
2120,IFBench_20,qwen3-4b,base,0
2121,IFBench_21,qwen3-4b,base,0
2122,IFBench_22,qwen3-4b,base,0
2123,IFBench_23,qwen3-4b,base,0
2124,IFBench_24,qwen3-4b,base,0
2125,IFBench_25,qwen3-4b,base,1
2126,IFBench_26,qwen3-4b,base,1
2127,IFBench_27,qwen3-4b,base,1
2128,IFBench_28,qwen3-4b,base,1
2129,IFBench_29,qwen3-4b,base,1
2130,IFBench_30,qwen3-4b,base,1
2131,IFBench_31,qwen3-4b,base,1
2132,IFBench_32,qwen3-4b,base,1
2133,IFBench_33,qwen3-4b,base,1
2134,IFBench_34,qwen3-4b,base,1
2135,IFBench_35,qwen3-4b,base,0
2136,IFBench_36,qwen3-4b,base,0
2137,IFBench_37,qwen3-4b,base,1
2138,IFBench_38,qwen3-4b,base,1
2139,IFBench_39,qwen3-4b,base,1
2140,IFBench_40,qwen3-4b,base,0
2141,IFBench_41,qwen3-4b,base,0
2142,IFBench_42,qwen3-4b,base,0
2143,IFBench_43,qwen3-4b,base,0
2144,IFBench_44,qwen3-4b,base,0
2145,IFBench_45,qwen3-4b,base,0
2146,IFBench_46,qwen3-4b,base,0
2147,IFBench_47,qwen3-4b,base,0
2148,IFBench_48,qwen3-4b,base,0
2149,IFBench_49,qwen3-4b,base,0
2150,IFBench_50,qwen3-4b,base,0
2151,IFBench_51,qwen3-4b,base,0
2152,IFBench_52,qwen3-4b,base,1
2153,IFBench_53,qwen3-4b,base,1
2154,IFBench_54,qwen3-4b,base,1
2155,IFBench_55,qwen3-4b,base,1
2156,IFBench_56,qwen3-4b,base,1
2157,IFBench_57,qwen3-4b,base,1
2158,IFBench_58,qwen3-4b,base,1
2159,IFBench_59,qwen3-4b,base,1
2160,IFBench_60,qwen3-4b,base,0
2161,IFBench_61,qwen3-4b,base,0
2162,IFBench_62,qwen3-4b,base,0
2163,IFBench_63,qwen3-4b,base,0
2164,IFBench_64,qwen3-4b,base,0
2165,IFBench_65,qwen3-4b,base,0
2166,IFBench_66,qwen3-4b,base,0
2167,IFBench_67,qwen3-4b,base,0
2168,IFBench_68,qwen3-4b,base,0
2169,IFBench_69,qwen3-4b,base,0
2170,IFBench_70,qwen3-4b,base,0
2171,IFBench_71,qwen3-4b,base,0
2172,IFBench_72,qwen3-4b,base,0
2173,IFBench_73,qwen3-4b,base,0
2174,IFBench_74,qwen3-4b,base,0
2175,IFBench_75,qwen3-4b,base,0
2176,IFBench_76,qwen3-4b,base,0
2177,IFBench_77,qwen3-4b,base,0
2178,IFBench_78,qwen3-4b,base,0
2179,IFBench_79,qwen3-4b,base,0
2180,IFBench_80,qwen3-4b,base,0
2181,IFBench_81,qwen3-4b,base,0
2182,IFBench_82,qwen3-4b,base,0
2183,IFBench_83,qwen3-4b,base,1
2184,IFBench_84,qwen3-4b,base,0
2185,IFBench_85,qwen3-4b,base,1
2186,IFBench_86,qwen3-4b,base,1
2187,IFBench_87,qwen3-4b,base,0
2188,IFBench_88,qwen3-4b,base,0
2189,IFBench_89,qwen3-4b,base,0
2190,IFBench_90,qwen3-4b,base,0
2191,IFBench_91,qwen3-4b,base,0
2192,IFBench_92,qwen3-4b,base,0
2193,IFBench_93,qwen3-4b,base,0
2194,IFBench_94,qwen3-4b,base,0
2195,IFBench_95,qwen3-4b,base,0
2196,IFBench_96,qwen3-4b,base,0
2197,IFBench_97,qwen3-4b,base,0
2198,IFBench_98,qwen3-4b,base,0
2199,IFBench_99,qwen3-4b,base,0
2200,IFBench_100,qwen3-4b,base,0
2201,IFBench_101,qwen3-4b,base,0
2202,IFBench_102,qwen3-4b,base,0
2203,IFBench_103,qwen3-4b,base,0
2204,IFBench_104,qwen3-4b,base,0
2205,IFBench_105,qwen3-4b,base,0
2206,IFBench_106,qwen3-4b,base,0
2207,IFBench_107,qwen3-4b,base,0
2208,IFBench_108,qwen3-4b,base,1
2209,IFBench_109,qwen3-4b,base,1
2210,IFBench_110,qwen3-4b,base,1
2211,IFBench_111,qwen3-4b,base,0
2212,IFBench_112,qwen3-4b,base,1
